,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
1065,Bologna-Torino,0.0,1.0,0.0,2.0,2.0,12.0,0.0,1.0,0.0,2.0,2.0,9.0,1.166666666666667,1.5,1.0,1.166666666666667,0.834847109936722,0.9045340337332909,0.8528028654224418,0.9374368665610923,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2,1
1066,Monza-Verona,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,0.9166666666666666,1.75,0.9166666666666666,2.0,0.90033663737852,1.42222616792382,0.6685579234215215,1.128152149635532,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2,0
1067,Sampdoria-Fiorentina,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0,13.0,0.5,1.75,1.083333333333333,1.416666666666667,0.5222329678670935,1.215431087010994,1.164500152881315,1.378954368902449,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,0,2
1068,Roma-Lazio,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,5.0,1.333333333333333,0.9166666666666666,2.0,0.6666666666666666,1.07308673997732,1.083624669450832,1.477097891751993,0.9847319278346619,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0,1
1069,Juventus-Inter,2.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,2.0,2.0,6.0,1.5,0.5833333333333334,2.083333333333333,1.416666666666667,1.314257481345542,0.7929614610987591,0.9962049198956219,1.311372170551506,3.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,0.0,2,0
1070,Napoli-Empoli,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,14.0,2.461538461538462,0.7692307692307693,0.7692307692307693,1.307692307692308,1.506396617505088,0.7250110520819842,0.5991446895152781,1.250640861359713,4.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2,0
1071,Spezia-Udinese,0.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,1.0,1.0,8.0,0.8461538461538461,1.846153846153846,1.615384615384615,1.0,0.898717034272917,0.9870962335856491,1.26085034391223,1.154700538379251,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1,1
1072,Cremonese-Milan,0.0,1.0,0.0,1.0,1.0,18.0,2.0,2.0,2.0,0.0,2.0,2.0,0.8461538461538461,1.846153846153846,2.076923076923077,1.076923076923077,0.8006407690254357,1.344504484072964,1.187542171990709,0.75955452531275,1.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0,0
1073,Lecce-Atalanta,0.0,1.0,0.0,0.0,1.0,16.0,1.0,2.0,0.0,2.0,0.0,4.0,0.7692307692307693,1.230769230769231,1.461538461538461,0.7692307692307693,0.5991446895152781,0.4385290096535146,0.7762500258061847,0.8320502943378437,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2,1
1074,Sassuolo-Roma,0.0,0.0,2.0,0.0,0.0,13.0,2.0,2.0,0.0,2.0,0.0,6.0,1.076923076923077,1.384615384615385,1.230769230769231,0.9230769230769231,1.382120258970402,1.386750490563073,1.091928428198338,1.037749043325542,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1075,Fiorentina-Salernitana,0.0,1.0,0.0,2.0,2.0,11.0,2.0,0.0,2.0,2.0,1.0,9.0,1.153846153846154,1.307692307692308,1.384615384615385,1.461538461538461,1.143543749793731,1.377474463442389,1.26085034391223,1.330124343522352,0.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2,1
1076,Inter-Bologna,2.0,2.0,2.0,2.0,0.0,7.0,1.0,0.0,2.0,2.0,2.0,12.0,1.923076923076923,1.461538461538461,1.230769230769231,1.461538461538461,1.115163550152956,1.265924208854583,0.8320502943378437,0.8770580193070292,2.0,2.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,6,1
1077,Torino-Sampdoria,1.0,0.0,2.0,2.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,19.0,1.0,1.230769230769231,0.4615384615384616,1.769230769230769,0.816496580927726,0.9268086959962984,0.5188745216627708,1.165750556068647,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2,0
1078,Verona-Juventus,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,2.0,5.0,0.8461538461538461,2.0,1.538461538461539,0.5384615384615384,0.6887372317211945,1.080123449734643,1.265924208854583,0.7762500258061849,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,1
1079,Lazio-Monza,2.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,15.0,1.923076923076923,0.6153846153846154,1.0,1.615384615384615,1.441153384245784,0.9607689228305227,0.9128709291752769,1.445594545418455,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,1,0
1080,Empoli-Cremonese,2.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,1.0,1.0,18.0,0.7142857142857143,1.357142857142857,0.7857142857142857,1.714285714285714,0.6112498455021267,1.21573927222163,0.8017837257372732,1.382782669868231,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2,0
1081,Napoli-Udinese,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,2.428571428571428,0.7142857142857143,1.571428571428571,1.0,1.452546078405126,0.7262730392025629,1.222499691004253,1.109400392450458,3.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3,2
1082,Sampdoria-Lecce,0.0,2.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,2.0,16.0,0.4285714285714285,1.785714285714286,0.8571428571428571,1.214285714285714,0.5135525910130955,1.121713759495602,0.6629935441317958,0.42581531362632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,2
1083,Bologna-Sassuolo,0.0,2.0,2.0,2.0,0.0,13.0,0.0,2.0,0.0,0.0,1.0,12.0,1.214285714285714,1.785714285714286,1.071428571428571,1.357142857142857,0.8017837257372732,1.476928800355211,1.328057326976612,1.336306209562122,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,3,0
1084,Atalanta-Inter,2.0,0.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,2.0,5.0,1.428571428571429,0.8571428571428571,2.214285714285714,1.428571428571429,0.7559289460184544,0.8644378215075663,1.528124613755317,1.222499691004253,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,1.0,2,3
1085,Verona-Spezia,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,17.0,0.7857142857142857,1.928571428571429,0.8571428571428571,1.785714285714286,0.699293206753068,1.071611705960535,0.8644378215075665,0.9749612559222293,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1,2
1086,Monza-Salernitana,0.0,0.0,0.0,2.0,0.0,15.0,0.0,2.0,2.0,1.0,0.0,11.0,0.9285714285714286,1.571428571428571,1.357142857142857,1.5,0.9168747682531898,1.398586413506136,1.21573927222163,1.286019499792345,0.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3,0
1087,Roma-Torino,2.0,0.0,2.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,2.0,9.0,1.214285714285714,0.9285714285714286,1.071428571428571,1.142857142857143,1.05090228108783,0.9972489631508747,0.8287419301647447,0.9492622930986468,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1,1
1088,Milan-Fiorentina,2.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,10.0,1.928571428571429,1.0,1.214285714285714,1.285714285714286,1.268814450536448,0.7844645405527362,1.121713759495602,1.325987088263592,2.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,2,1
1089,Juventus-Lazio,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,1.5,0.5,1.857142857142857,0.5714285714285714,1.224744871391589,0.7595545253127499,1.406421692815486,0.9376144618769909,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3,0
1090,Salernitana-Milan,2.0,2.0,1.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,2.0,2.0,1.266666666666667,1.6,1.933333333333333,1.0,1.222799286570815,1.298350602000202,1.222799286570815,0.7559289460184544,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1,2
1091,Sassuolo-Sampdoria,2.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,19.0,1.0,1.466666666666667,0.4,1.8,1.309307341415954,1.355763710273747,0.50709255283711,1.082325538564332,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1,2
1092,Spezia-Atalanta,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,6.0,0.9333333333333333,1.733333333333333,1.466666666666667,1.0,0.8837151016885368,0.9611501047232549,0.7432233529572065,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2,2
1093,Torino-Verona,2.0,2.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.066666666666667,1.133333333333333,0.8,1.933333333333333,0.7988086367179803,0.9154754164341268,0.6761234037828133,1.032795558988645,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,1,1
1094,Lecce-Lazio,0.0,0.0,1.0,2.0,2.0,16.0,2.0,0.0,2.0,2.0,0.0,4.0,0.9333333333333333,1.133333333333333,1.733333333333333,0.7333333333333333,0.7037315505489968,0.5163977794943222,1.437590576856522,1.099783528483587,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2,1
1095,Roma-Bologna,0.0,2.0,0.0,1.0,1.0,7.0,2.0,2.0,2.0,0.0,2.0,11.0,1.2,0.9333333333333333,1.333333333333333,1.666666666666667,1.01418510567422,0.961150104723255,0.8997354108424374,1.496026483086191,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,1,0
1096,Cremonese-Juventus,0.0,1.0,1.0,1.0,0.0,18.0,2.0,2.0,2.0,2.0,2.0,3.0,0.7333333333333333,1.733333333333333,1.6,0.4666666666666667,0.7988086367179803,1.334523278535216,1.242118006816238,0.7432233529572065,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1
1097,Fiorentina-Monza,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,14.0,1.2,1.333333333333333,1.066666666666667,1.466666666666667,1.082325538564332,1.290994448735806,1.032795558988644,1.407463101097993,3.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1,1
1098,Inter-Napoli,2.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.266666666666667,1.466666666666667,2.466666666666667,0.8,1.486446705914413,1.187233679409327,1.407463101097993,0.7745966692414834,4.0,3.0,0.0,6.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1,0
1099,Udinese-Empoli,0.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,13.0,1.6,1.133333333333333,0.8,1.266666666666667,1.183215956619923,1.187233679409327,0.6761234037828133,1.222799286570815,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,1,1
1100,Fiorentina-Sassuolo,2.0,2.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,16.0,1.1875,1.3125,1.0,1.5,1.046820583162814,1.25,1.264911064067352,1.316561177208767,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,2,1
1101,Juventus-Udinese,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,1.5625,0.4375,1.5625,1.125,1.209338662244782,0.7274384280931732,1.152894907034751,1.1474609652039,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1,0
1102,Monza-Inter,0.0,2.0,0.0,2.0,1.0,15.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0625,1.4375,2.1875,1.375,0.9979144919948469,1.364734406395618,1.470544116985274,1.20415945787923,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,2,2
1103,Salernitana-Torino,2.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,1.0,1.0,9.0,1.25,1.625,1.0625,1.125,1.183215956619923,1.258305739211792,0.7719024117939607,0.8850612031567836,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1,1
1104,Lazio-Empoli,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,13.0,1.6875,0.8125,0.8125,1.25,1.40089257261219,1.108677891304173,0.6551081335677849,1.183215956619923,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2,2
1105,Spezia-Lecce,0.0,0.0,1.0,2.0,1.0,17.0,0.0,1.0,2.0,2.0,2.0,12.0,1.0,1.75,1.0,1.125,0.8944271909999159,0.9309493362512627,0.7302967433402214,0.5,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0
1106,Sampdoria-Napoli,0.0,0.0,0.0,0.0,2.0,18.0,2.0,2.0,2.0,2.0,0.0,1.0,0.5,1.75,2.3125,0.8125,0.6324555320336759,1.064581294844754,1.49303940559741,0.75,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0,2
1107,Milan-Roma,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,1.9375,1.0,1.1875,0.875,1.181453906563152,0.7302967433402214,0.9810708435174292,0.9574271077563381,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2
1108,Verona-Cremonese,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,19.0,0.8125,1.875,0.6875,1.6875,0.6551081335677849,1.02469507659596,0.7932002689527196,1.30224165704117,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2,0
1109,Bologna-Atalanta,2.0,2.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,7.0,1.25,1.625,1.5,1.0625,0.9309493362512627,1.454876856186346,0.7302967433402214,0.9979144919948469,2.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,1,2
1110,Napoli-Juventus,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.294117647058823,0.7647058823529411,1.529411764705882,0.4117647058823529,1.447614670861731,0.7524469885568255,1.178857871990064,0.7122871199007256,2.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,1
1111,Cremonese-Monza,1.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,2.0,1.0,1.0,15.0,0.6470588235294118,1.705882352941176,1.117647058823529,1.470588235294118,0.7859052479933758,1.263165957146613,0.9926198253344827,1.328422328310143,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2,3
1112,Lecce-Milan,1.0,2.0,2.0,2.0,1.0,11.0,2.0,1.0,2.0,2.0,1.0,3.0,0.9411764705882353,1.058823529411765,1.941176470588235,1.058823529411765,0.747545001596402,0.5557189302262113,1.14403825522216,0.747545001596402,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2,2
1113,Inter-Verona,0.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,18.0,2.176470588235294,1.411764705882353,0.8823529411764706,1.764705882352941,1.424574239801451,1.175735064194511,0.6966305460192359,1.091410312663498,0.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1,0
1114,Sassuolo-Lazio,0.0,1.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,1.529411764705882,1.705882352941176,0.8823529411764706,1.224744871391589,1.280510008689093,1.358524285868353,1.111437860452422,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0,2
1115,Torino-Spezia,0.0,2.0,1.0,1.0,1.0,10.0,0.0,1.0,2.0,1.0,1.0,17.0,1.058823529411765,1.117647058823529,0.9411764705882353,1.647058823529412,0.7475450015964021,0.8574929257125442,0.8993461677306268,0.9963167462326072,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0,1
1116,Udinese-Bologna,1.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,12.0,1.470588235294118,1.117647058823529,1.235294117647059,1.647058823529412,1.178857871990064,1.111437860452423,0.9034248560828041,1.411611511296054,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,2.0,1,2
1117,Atalanta-Salernitana,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,14.0,1.529411764705882,1.058823529411765,1.235294117647059,1.588235294117647,0.7174300539794394,0.9663454503498036,1.147247344990711,1.227743027337753,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,8,2
1118,Roma-Fiorentina,0.0,1.0,1.0,2.0,1.0,7.0,2.0,2.0,0.0,1.0,2.0,9.0,1.235294117647059,0.9411764705882353,1.235294117647059,1.294117647058824,0.9701425001453319,0.9663454503498036,1.032558216561292,1.212678125181665,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2,0
1119,Empoli-Sampdoria,2.0,0.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,19.0,0.8823529411764706,1.294117647058824,0.4705882352941176,1.764705882352941,0.6966305460192359,1.159994928995001,0.6242642728467978,1.032558216561292,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1,0
1120,Verona-Lecce,0.0,0.0,1.0,2.0,0.0,18.0,2.0,2.0,2.0,1.0,1.0,14.0,0.8333333333333334,1.722222222222222,1.0,1.111111111111111,0.7071067811865476,1.074055292450919,0.7669649888473704,0.5829830881301376,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2,0
1121,Salernitana-Napoli,0.0,0.0,0.0,1.0,0.0,16.0,2.0,2.0,0.0,2.0,2.0,1.0,1.277777777777778,1.944444444444444,2.444444444444445,0.7777777777777778,1.127493605332358,1.924217861647939,1.542428269748795,0.7320844981409597,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,2.0,3.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,0,2
1122,Fiorentina-Torino,2.0,0.0,1.0,2.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,9.0,1.166666666666667,1.333333333333333,1.0,1.111111111111111,1.043185167704012,1.188177051572009,0.7669649888473704,0.8323523637957303,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1
1123,Sampdoria-Udinese,0.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,8.0,0.4444444444444444,1.722222222222222,1.444444444444444,1.166666666666667,0.6156987634551992,1.017815166136907,1.149026299920283,1.098126747211439,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0,1
1124,Monza-Sassuolo,0.0,2.0,1.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,17.0,1.222222222222222,1.5,0.9444444444444444,1.555555555555556,1.060274967419276,1.294785923709126,1.211329955642932,1.247219128924647,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1,1
1125,Spezia-Roma,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,2.0,1.0,2.0,7.0,0.9444444444444444,1.555555555555556,1.277777777777778,0.8888888888888888,0.8726040960806521,1.041617645905367,0.9582800496696001,0.9633818428657448,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0,2
1126,Juventus-Atalanta,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,6.0,1.5,0.6666666666666666,1.888888888888889,1.111111111111111,1.150447483271056,1.283377895839496,1.676441921552867,0.9633818428657449,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,8.0,2.0,3.0,2.0,1.0,2.0,3,3
1127,Bologna-Cremonese,0.0,2.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,20.0,1.277777777777778,1.611111111111111,0.7222222222222222,1.777777777777778,0.8947924869885988,1.377930626141068,0.8264420947336313,1.262842524557225,1.0,3.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1,1
1128,Inter-Empoli,2.0,2.0,2.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,12.0,2.111111111111111,1.333333333333333,0.8888888888888888,1.222222222222222,1.409584372989132,1.188177051572009,0.6763995415945232,1.165966176260275,6.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0,1
1129,Lazio-Milan,2.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.722222222222222,0.8333333333333334,1.944444444444444,1.111111111111111,1.319784098009776,1.098126747211439,1.109966730938747,0.7583952786593615,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,4,0
1130,Bologna-Spezia,2.0,0.0,0.0,2.0,1.0,12.0,2.0,1.0,1.0,2.0,0.0,15.0,1.263157894736842,1.578947368421053,0.8947368421052632,1.578947368421053,0.8719139396343282,1.346426937147361,0.8752610304046612,1.017392608238455,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2,0
